Time,Frequency,Resistance
20/11/2020 12:38:4.247955,5009665.9,377.77
20/11/2020 12:38:5.279484,5009665.9,377.77
20/11/2020 12:38:6.313945,5009666,377.76
20/11/2020 12:38:7.347946,5009666,377.76
20/11/2020 12:38:8.381592,5009666.1,377.74
20/11/2020 12:38:9.415478,5009666.3,377.66
20/11/2020 12:38:10.451713,5009666.4,377.59
20/11/2020 12:38:11.485279,5009666.3,377.59
20/11/2020 12:38:12.517527,5009666.3,377.59
20/11/2020 12:38:13.550595,5009666.1,377.59
20/11/2020 12:38:14.584292,5009666.1,377.6
20/11/2020 12:38:15.617977,5009666.2,377.59
20/11/2020 12:38:16.651580,5009666.3,377.56
20/11/2020 12:38:17.684425,5009666.4,377.53
20/11/2020 12:38:18.719167,5009666.3,377.53
20/11/2020 12:38:19.752881,5009666.4,377.51
20/11/2020 12:38:20.786702,5009666.4,377.51
20/11/2020 12:38:21.819848,5009666.3,377.51
20/11/2020 12:38:22.853603,5009666.3,377.51
20/11/2020 12:38:23.888316,5009666.3,377.51
20/11/2020 12:38:24.921856,5009666.3,377.51
20/11/2020 12:38:25.955180,5009666.2,377.51
20/11/2020 12:38:26.989313,5009666.2,377.51
20/11/2020 12:38:28.23083,5009666.2,377.51
20/11/2020 12:38:29.56211,5009666.2,377.49
20/11/2020 12:38:30.89878,5009666.3,377.46
20/11/2020 12:38:31.123392,5009666.3,377.47
20/11/2020 12:38:32.158890,5009666.2,377.47
20/11/2020 12:38:33.193702,5009666.2,377.47
20/11/2020 12:38:34.225866,5009666.2,377.47
20/11/2020 12:38:35.261628,5009666.1,377.47
20/11/2020 12:38:36.295764,5009666.1,377.48
20/11/2020 12:38:37.331639,5009666.3,377.47
20/11/2020 12:38:38.367547,5009666.3,377.46
20/11/2020 12:38:39.403958,5009666.3,377.45
20/11/2020 12:38:40.440472,5009666.3,377.43
20/11/2020 12:38:41.474927,5009666.3,377.42
20/11/2020 12:38:42.508377,5009666.3,377.42
20/11/2020 12:38:43.540035,5009666.3,377.41
20/11/2020 12:38:44.575259,5009666.2,377.42
20/11/2020 12:38:45.609464,5009666.2,377.42
20/11/2020 12:38:46.643513,5009666.2,377.42
20/11/2020 12:38:47.678824,5009666.4,377.37
20/11/2020 12:38:48.714611,5009666.3,377.36
20/11/2020 12:38:49.748363,5009666.3,377.36
20/11/2020 12:38:50.782663,5009666.4,377.36
20/11/2020 12:38:51.815702,5009666.3,377.37
20/11/2020 12:38:52.850126,5009666.3,377.36
20/11/2020 12:38:53.881002,5009666.3,377.35
20/11/2020 12:38:54.917221,5009666.3,377.35
20/11/2020 12:38:55.951602,5009666.3,377.35
20/11/2020 12:38:56.985253,5009666.3,377.35
20/11/2020 12:38:58.18656,5009666.3,377.35
20/11/2020 12:38:59.53241,5009666.4,377.34
20/11/2020 12:39:0.85860,5009666.3,377.34
20/11/2020 12:39:1.120383,5009666.3,377.34
20/11/2020 12:39:2.156804,5009666.2,377.34
20/11/2020 12:39:3.187979,5009666.3,377.35
20/11/2020 12:39:4.220489,5009666.1,377.34
20/11/2020 12:39:5.254768,5009666.1,377.32
20/11/2020 12:39:6.289167,5009666.3,377.31
20/11/2020 12:39:7.323673,5009666.3,377.33
20/11/2020 12:39:8.356270,5009666.3,377.33
20/11/2020 12:39:9.390022,5009666.3,377.32
20/11/2020 12:39:10.423682,5009666.2,377.33
20/11/2020 12:39:11.457878,5009666.3,377.33
20/11/2020 12:39:12.491101,5009666.2,377.33
20/11/2020 12:39:13.524242,5009666.3,377.33
20/11/2020 12:39:14.556940,5009666.2,377.33
20/11/2020 12:39:15.592981,5009666.1,377.33
20/11/2020 12:39:16.626280,5009666.1,377.33
20/11/2020 12:39:17.661161,5009666.1,377.33
20/11/2020 12:39:18.694942,5009666.1,377.33
20/11/2020 12:39:19.727940,5009666.2,377.32
20/11/2020 12:39:20.761325,5009666.1,377.33
20/11/2020 12:39:21.795670,5009666.1,377.32
20/11/2020 12:39:22.829099,5009666.2,377.33
20/11/2020 12:39:23.865420,5009666.1,377.32
20/11/2020 12:39:24.900672,5009666.1,377.33
20/11/2020 12:39:25.934204,5009666.1,377.33
20/11/2020 12:39:26.966967,5009666.1,377.33
20/11/2020 12:39:28.1032,5009666.1,377.33
20/11/2020 12:39:29.34600,5009666.1,377.32
20/11/2020 12:39:30.70181,5009666.1,377.32
20/11/2020 12:39:31.105236,5009666,377.32
20/11/2020 12:39:32.139190,5009666,377.32
20/11/2020 12:39:33.172509,5009666,377.32
20/11/2020 12:39:34.207071,5009666,377.33
20/11/2020 12:39:35.243686,5009666,377.33
20/11/2020 12:39:36.275272,5009666,377.33
20/11/2020 12:39:37.310607,5009666,377.33
20/11/2020 12:39:38.342710,5009666,377.33
20/11/2020 12:39:39.378975,5009665.9,377.34
20/11/2020 12:39:40.410195,5009665.9,377.34
20/11/2020 12:39:41.446633,5009665.8,377.35
20/11/2020 12:39:42.483105,5009665.8,377.35
20/11/2020 12:39:43.515930,5009665.8,377.36
20/11/2020 12:39:44.548851,5009665.8,377.36
20/11/2020 12:39:45.581144,5009665.7,377.37
20/11/2020 12:39:46.612339,5009665.7,377.38
20/11/2020 12:39:47.648585,5009665.8,377.39
20/11/2020 12:39:48.681867,5009665.8,377.39
20/11/2020 12:39:49.718163,5009665.7,377.41
20/11/2020 12:39:50.749922,5009665.7,377.41
20/11/2020 12:39:51.786397,5009665.7,377.41
20/11/2020 12:39:52.821296,5009665.6,377.41
20/11/2020 12:39:53.857155,5009665.6,377.41
20/11/2020 12:39:54.891824,5009665.6,377.42
20/11/2020 12:39:55.925750,5009665.6,377.41
20/11/2020 12:39:56.959045,5009665.6,377.42
20/11/2020 12:39:57.993634,5009665.6,377.41
20/11/2020 12:39:59.28155,5009665.6,377.41
20/11/2020 12:40:0.62186,5009665.5,377.41
20/11/2020 12:40:1.94915,5009665.6,377.4
20/11/2020 12:40:2.128166,5009665.6,377.41
20/11/2020 12:40:3.163491,5009665.5,377.41
20/11/2020 12:40:4.199665,5009665.4,377.42
20/11/2020 12:40:5.232065,5009665.4,377.43
20/11/2020 12:40:6.267491,5009665.4,377.45
20/11/2020 12:40:7.301607,5009665.3,377.46
20/11/2020 12:40:8.334553,5009665.3,377.48
20/11/2020 12:40:9.368969,5009665.1,377.5
20/11/2020 12:40:10.402699,5009665,377.52
20/11/2020 12:40:11.436579,5009665,377.53
20/11/2020 12:40:12.469915,5009665,377.56
20/11/2020 12:40:13.505614,5009665,377.57
20/11/2020 12:40:14.538962,5009664.9,377.58
20/11/2020 12:40:15.571966,5009664.9,377.57
20/11/2020 12:40:16.605215,5009665,377.56
20/11/2020 12:40:17.640710,5009665,377.55
20/11/2020 12:40:18.674830,5009665,377.53
20/11/2020 12:40:19.710032,5009665,377.51
20/11/2020 12:40:20.746673,5009665.1,377.49
20/11/2020 12:40:21.782269,5009665.1,377.49
20/11/2020 12:40:22.817130,5009665.2,377.47
20/11/2020 12:40:23.852221,5009665.2,377.45
20/11/2020 12:40:24.885208,5009665.3,377.43
20/11/2020 12:40:25.918357,5009665.3,377.41
20/11/2020 12:40:26.951247,5009665.3,377.4
20/11/2020 12:40:27.983685,5009665.3,377.39
20/11/2020 12:40:29.19955,5009665.3,377.39
20/11/2020 12:40:30.52015,5009665.3,377.38
20/11/2020 12:40:31.88344,5009665.3,377.39
20/11/2020 12:40:32.124886,5009665.3,377.39
20/11/2020 12:40:33.158019,5009665.3,377.4
20/11/2020 12:40:34.192851,5009665.3,377.4
20/11/2020 12:40:35.228830,5009665.2,377.42
20/11/2020 12:40:36.260331,5009665.3,377.43
20/11/2020 12:40:37.293698,5009665.1,377.44
20/11/2020 12:40:38.328301,5009665.1,377.45
20/11/2020 12:40:39.363645,5009665.1,377.47
20/11/2020 12:40:40.397377,5009665,377.49
20/11/2020 12:40:41.431472,5009665,377.51
20/11/2020 12:40:42.464017,5009664.8,377.52
20/11/2020 12:40:43.496463,5009664.8,377.54
20/11/2020 12:40:44.531881,5009664.8,377.56
20/11/2020 12:40:45.564742,5009664.8,377.58
20/11/2020 12:40:46.600437,5009664.6,377.59
20/11/2020 12:40:47.631813,5009664.6,377.6
20/11/2020 12:40:48.667540,5009664.6,377.6
20/11/2020 12:40:49.698920,5009664.6,377.62
20/11/2020 12:40:50.735237,5009664.6,377.63
20/11/2020 12:40:51.771306,5009664.6,377.63
20/11/2020 12:40:52.807606,5009664.4,377.65
20/11/2020 12:40:53.843105,5009664.4,377.66
20/11/2020 12:40:54.874719,5009664.3,377.66
20/11/2020 12:40:55.905921,5009664.4,377.68
20/11/2020 12:40:56.940335,5009664.2,377.68
20/11/2020 12:40:57.975663,5009664.3,377.69
20/11/2020 12:40:59.7034,5009664.2,377.7
20/11/2020 12:41:0.41813,5009664.1,377.71
20/11/2020 12:41:1.76721,5009664.1,377.72
20/11/2020 12:41:2.110541,5009664,377.72
20/11/2020 12:41:3.144642,5009664,377.72
20/11/2020 12:41:4.177820,5009664,377.73
20/11/2020 12:41:5.209897,5009663.9,377.73
20/11/2020 12:41:6.243867,5009663.8,377.74
20/11/2020 12:41:7.275262,5009663.8,377.74
20/11/2020 12:41:8.306781,5009663.6,377.76
20/11/2020 12:41:9.340321,5009663.6,377.76
20/11/2020 12:41:10.374588,5009663.4,377.77
